Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
NSGAII,ZDT6,10,HV,0.3006065228988835
NSGAII,ZDT6,11,GD,0.04041916089971624
NSGAII,ZDT6,11,EP,0.041746361256444396
NSGAII,ZDT6,11,HV,0.30660243690631583
NSGAII,ZDT6,12,GD,0.04008228667996001
NSGAII,ZDT6,12,EP,0.053636714241253096
NSGAII,ZDT6,12,HV,0.29841819841409456
NSGAII,ZDT6,13,GD,0.040481677946423725
NSGAII,ZDT6,13,EP,0.04131568732451669
NSGAII,ZDT6,13,HV,0.30307431721023936
NSGAII,ZDT6,14,GD,0.03597521747391103
NSGAII,ZDT6,14,EP,0.03700453345080471
NSGAII,ZDT6,14,HV,0.30668928608219603
NSGAII,ZDT6,15,GD,0.037636564080205985
NSGAII,ZDT6,15,EP,0.04764897454134454
NSGAII,ZDT6,15,HV,0.30407213076536804
NSGAII,ZDT6,16,GD,0.037443237342366764
NSGAII,ZDT6,16,EP,0.03700587532837409
NSGAII,ZDT6,16,HV,0.3059788349228132
NSGAII,ZDT6,17,GD,0.0350508608896709
NSGAII,ZDT6,17,EP,0.06446623162029537
NSGAII,ZDT6,17,HV,0.2998714510429152
NSGAII,ZDT6,18,GD,0.03593468688416967
NSGAII,ZDT6,18,EP,0.043518584320648236
NSGAII,ZDT6,18,HV,0.3029283910513928
NSGAII,ZDT6,19,GD,0.03732956719423748
NSGAII,ZDT6,19,EP,0.09610605408547573
NSGAII,ZDT6,19,HV,0.2997359692138749
NSGAII,ZDT6,2,GD,0.038369171659417445
NSGAII,ZDT6,2,EP,0.04801250154260496
NSGAII,ZDT6,2,HV,0.30491138867634315
NSGAII,ZDT6,20,GD,0.03401207971893609
NSGAII,ZDT6,20,EP,0.04647331498437493
NSGAII,ZDT6,20,HV,0.30887347810670657
NSGAII,ZDT6,21,GD,0.04611631610362685
NSGAII,ZDT6,21,EP,0.055551619098271436
NSGAII,ZDT6,21,HV,0.29460155006229766
NSGAII,ZDT6,22,GD,0.03937437413491895
NSGAII,ZDT6,22,EP,0.049387233734703696
NSGAII,ZDT6,22,HV,0.30164841536357134
NSGAII,ZDT6,23,GD,0.03769903887531203
NSGAII,ZDT6,23,EP,0.05510137829285036
NSGAII,ZDT6,23,HV,0.30075508947316093
NSGAII,ZDT6,24,GD,0.03815188511292973
NSGAII,ZDT6,24,EP,0.08621608695085381
NSGAII,ZDT6,24,HV,0.294728473881949
NSGAII,ZDT6,25,GD,0.03957047160056631
NSGAII,ZDT6,25,EP,0.04957693018670378
NSGAII,ZDT6,25,HV,0.3024294184414661
NSGAII,ZDT6,26,GD,0.036129107068635154
NSGAII,ZDT6,26,EP,0.14346189484996721
NSGAII,ZDT6,26,HV,0.3000805118296004
NSGAII,ZDT6,27,GD,0.04085273525070126
NSGAII,ZDT6,27,EP,0.04688234820661052
NSGAII,ZDT6,27,HV,0.30019310058876103
NSGAII,ZDT6,28,GD,0.035004512868412926
NSGAII,ZDT6,28,EP,0.0450739835089025
NSGAII,ZDT6,28,HV,0.3026798667056015
NSGAII,ZDT6,29,GD,0.03549744306503728
NSGAII,ZDT6,29,EP,0.08624013464809693
NSGAII,ZDT6,29,HV,0.29388623057013774
NSGAII,ZDT6,3,GD,0.040251434164452746
NSGAII,ZDT6,3,EP,0.043858313380579335
NSGAII,ZDT6,3,HV,0.3028047950242496
NSGAII,ZDT6,4,GD,0.039644617126441066
NSGAII,ZDT6,4,EP,0.040995991500681894
NSGAII,ZDT6,4,HV,0.3051913179998958
NSGAII,ZDT6,5,GD,0.03403896865581723
NSGAII,ZDT6,5,EP,0.04829511231691204
NSGAII,ZDT6,5,HV,0.30568144446815454
NSGAII,ZDT6,6,GD,0.04101097486003937
NSGAII,ZDT6,6,EP,0.0684134508425267
NSGAII,ZDT6,6,HV,0.30007705396695183
NSGAII,ZDT6,7,GD,0.04004358608706305
NSGAII,ZDT6,7,EP,0.049232992415403014
NSGAII,ZDT6,7,HV,0.3004769132878734
NSGAII,ZDT6,8,GD,0.03827162659594819
NSGAII,ZDT6,8,EP,0.035117724983417385
NSGAII,ZDT6,8,HV,0.30747814077839875
NSGAII,ZDT6,9,GD,0.03885225658344481
NSGAII,ZDT6,9,EP,0.046579693320669247
NSGAII,ZDT6,9,HV,0.30281514150398564
NSGAII,ZDT6,0,Time,21.629003047943115
NSGAII,ZDT6,1,Time,19.771998405456543
NSGAII,ZDT6,10,Time,19.692049741744995
NSGAII,ZDT6,11,Time,19.901029109954834
NSGAII,ZDT6,12,Time,21.011999130249023
NSGAII,ZDT6,13,Time,21.11699914932251
NSGAII,ZDT6,14,Time,19.605998992919922
NSGAII,ZDT6,15,Time,20.026999711990356
NSGAII,ZDT6,16,Time,19.767030954360962
NSGAII,ZDT6,17,Time,20.396405696868896
NSGAII,ZDT6,18,Time,19.81401538848877
NSGAII,ZDT6,19,Time,20.147000074386597
NSGAII,ZDT6,2,Time,19.73297953605652
NSGAII,ZDT6,20,Time,19.404995679855347
NSGAII,ZDT6,21,Time,20.02803111076355
NSGAII,ZDT6,22,Time,19.61199688911438
NSGAII,ZDT6,23,Time,20.046022176742554
NSGAII,ZDT6,24,Time,19.530995845794678
NSGAII,ZDT6,25,Time,19.60023331642151
NSGAII,ZDT6,26,Time,19.522997617721558
NSGAII,ZDT6,27,Time,20.090538263320923
NSGAII,ZDT6,28,Time,19.472028255462646
NSGAII,ZDT6,29,Time,19.45122194290161
NSGAII,ZDT6,3,Time,19.318031072616577
NSGAII,ZDT6,4,Time,19.34299921989441
NSGAII,ZDT6,5,Time,19.660030841827393
NSGAII,ZDT6,6,Time,19.528029680252075
NSGAII,ZDT6,7,Time,19.203028917312622
NSGAII,ZDT6,8,Time,19.812031030654907
NSGAII,ZDT6,9,Time,20.912002325057983
